iter	Logloss
567	0.0730409617
568	0.07299015945
569	0.07296059678
570	0.07289972329
571	0.07286428316
572	0.0727893714
573	0.07275280366
574	0.07268938931
575	0.07262467206
576	0.07256408751
577	0.07252215007
578	0.07248306474
579	0.07236771798
580	0.07234797831
581	0.07229851604
582	0.07222115638
583	0.07213358416
584	0.07209255274
585	0.07203430974
586	0.07199088998
587	0.07187622629
588	0.07187203912
589	0.07182214159
590	0.07177190438
591	0.07175101484
592	0.0717004867
593	0.07168681011
594	0.07168376897
595	0.07164629957
596	0.07157948845
597	0.07153931719
598	0.07149558742
599	0.07147500455
600	0.07137618432
601	0.07131891345
602	0.07122950744
603	0.07117252041
604	0.0711563215
605	0.07113933925
606	0.07109051521
607	0.0709427087
608	0.07086934852
609	0.07081369785
610	0.07077986427
611	0.07072177204
612	0.07071597739
613	0.07066466492
614	0.07059105412
615	0.07054961376
616	0.07052936317
617	0.07048492854
618	0.07045332291
619	0.07033968298
620	0.07026220332
621	0.07024354311
622	0.07023035518
623	0.07018863627
624	0.07012160711
625	0.07001244673
626	0.0699900755
627	0.06994565452
628	0.06992411181
629	0.06987721983
630	0.06985412195
631	0.06980785519
632	0.06969684032
633	0.06959182184
634	0.06947191384
635	0.06947187554
636	0.06945609789
637	0.06943213613
638	0.06935533588
639	0.06932660624
640	0.0692185796
641	0.0691693613
642	0.06916365951
643	0.06905976008
644	0.06895465652
645	0.06885269822
646	0.06876720043
647	0.06875648069
648	0.06875429166
649	0.06871484041
650	0.06865238251
651	0.06857250679
652	0.06853959318
653	0.06844370706
654	0.06838731792
655	0.06835139982
656	0.06830301982
657	0.06827858034
658	0.06824931953
659	0.06820764897
660	0.06815162191
661	0.06813259831
662	0.06805514954
663	0.06802244381
664	0.06797834986
665	0.06793659311
666	0.06790704675
667	0.06787497723
668	0.06785431452
669	0.06781808029
670	0.06777879924
671	0.06773232757
672	0.06768371202
673	0.06762077425
674	0.06758066093
675	0.06754688085
676	0.06747487171
677	0.06740896539
678	0.0673790173
679	0.06736490736
680	0.0673358319
681	0.06731435936
682	0.06723884274
683	0.06719144586
684	0.06710789076
685	0.06709216854
686	0.06703843555
687	0.06700720631
688	0.06698454323
689	0.0669495704
690	0.06689629568
691	0.06684227842
692	0.06678781286
693	0.06676546921
694	0.06674003762
695	0.06667978085
696	0.06664349431
697	0.0666249587
698	0.06657243992
699	0.06655233102
700	0.06649841074
701	0.06643028237
702	0.06639980012
703	0.06632373743
704	0.06630182602
705	0.06627206457
706	0.06621187584
707	0.06619536355
708	0.06613694764
709	0.06607708277
710	0.06604832802
711	0.06602817728
712	0.06601217455
713	0.06587186099
714	0.06584364602
715	0.06581153167
716	0.06577476836
717	0.06576964029
718	0.06573488192
719	0.06571616971
720	0.06568843299
721	0.06565111646
722	0.065645102
723	0.06558148923
724	0.06555312376
725	0.06553536329
726	0.06552352792
727	0.06548663326
728	0.0654555772
729	0.06543788703
730	0.0653789008
731	0.06537695635
732	0.06533986406
733	0.06530217174
734	0.06527523352
735	0.06523557554
736	0.06516340267
737	0.0651458476
738	0.06504675514
739	0.0650347269
740	0.06500791578
741	0.06492966318
742	0.06486798295
743	0.06486439238
744	0.06480656772
745	0.06477661945
746	0.06475983455
747	0.06470163387
748	0.06469302454
749	0.06464416937
750	0.06463058816
751	0.06459896281
752	0.06458746539
753	0.06454831626
754	0.06450562791
755	0.0644737968
756	0.06444891931
757	0.06442984268
758	0.06440443393
759	0.06438195152
760	0.06437671402
761	0.06436378399
762	0.06434500068
763	0.06432107611
764	0.06429326101
765	0.06427748723
766	0.06425464515
767	0.06422786399
768	0.06419370697
769	0.06410661555
770	0.06408106291
771	0.0640319917
772	0.06397751567
773	0.06394285617
774	0.06389462395
775	0.06385369972
776	0.06384838763
777	0.06382073531
778	0.06379079477
779	0.06378580671
780	0.06378413571
781	0.0636686398
782	0.0636199486
783	0.06361459048
784	0.06354440211
785	0.06351812381
786	0.06350768702
787	0.06348664068
788	0.06345243907
789	0.06344632909
790	0.06344359074
791	0.06337256462
792	0.06334412107
793	0.06332042282
794	0.06325451204
795	0.06324763691
796	0.06320128541
797	0.06316510075
798	0.06314512793
799	0.06309617535
800	0.06308495043
801	0.06305645084
802	0.0630129428
803	0.06301064652
804	0.06298387793
805	0.06295856606
806	0.06292928995
807	0.06288474611
808	0.0628049343
809	0.06279743789
810	0.06276566799
811	0.06270589385
812	0.06263524491
813	0.0626139989
814	0.06258448482
815	0.06257034648
816	0.06254200691
817	0.06249501178
818	0.06248364375
819	0.06248363751
820	0.06246494154
821	0.06242255825
822	0.06240269676
823	0.0623960553
824	0.06237428073
825	0.06237283794
826	0.06237257349
827	0.06236943744
828	0.0623652246
829	0.06232748419
830	0.06232235022
831	0.06230928481
832	0.06229237748
833	0.06222293805
834	0.06219253167
835	0.0621306194
836	0.06206512149
837	0.0620075069
838	0.06199910868
839	0.06193069914
840	0.06186391392
841	0.06184639018
842	0.06184637692
843	0.06180473231
844	0.06178773593
845	0.06174177378
846	0.06167872483
847	0.06165141266
848	0.06160378444
849	0.0615558519
850	0.06147161049
851	0.0614488928
852	0.061393483
853	0.06134254533
854	0.06129321318
855	0.06121894047
856	0.06114361571
857	0.06106910326
858	0.06096903017
859	0.06095561408
860	0.06094981022
861	0.06090425198
862	0.06089063349
863	0.06080497147
864	0.06076548903
865	0.06068489061
866	0.060611172
867	0.06060318438
868	0.06052076687
869	0.06047356885
870	0.06045357518
871	0.06038503087
872	0.06035693034
873	0.06029555713
874	0.06023552994
875	0.0602277652
876	0.06018643148
877	0.06018241727
878	0.06010204714
879	0.06008609648
880	0.06005298521
881	0.06001241887
882	0.0600078161
883	0.05999535907
884	0.05996997961
885	0.05994347745
886	0.05991205462
887	0.05987157505
888	0.0598573711
889	0.05985736319
890	0.05985442288
891	0.05980866478
892	0.05978349532
893	0.05975570265
894	0.05973348004
895	0.05970994549
896	0.05969412926
897	0.05967050656
898	0.05963981744
899	0.0596342719
900	0.05959310982
901	0.05953805337
902	0.05952392296
903	0.05947897365
904	0.05944496868
905	0.05937356451
906	0.05934974525
907	0.05933285324
908	0.059302783
909	0.05924988294
910	0.05919735685
911	0.05913457852
912	0.05907143085
913	0.05904714315
914	0.05900835352
915	0.05893825987
916	0.05891578474
917	0.05888835805
918	0.05888056815
919	0.05885356254
920	0.05883555843
921	0.05882602192
922	0.05879641729
923	0.0587912108
924	0.05876848182
925	0.05873749474
926	0.05871361793
927	0.05865896539
928	0.05861987121
929	0.05856576047
930	0.05856262163
931	0.05852639129
932	0.05849658302
933	0.05847743361
934	0.05844748652
935	0.05838854163
936	0.05837275235
937	0.05833087126
938	0.05829955997
939	0.05827163174
940	0.05822818389
941	0.05818105897
942	0.05813848748
943	0.05810837654
944	0.05809635526
945	0.0580646444
946	0.05804270549
947	0.05798110088
948	0.05796305422
949	0.05792993458
950	0.0579266551
951	0.0578910281
952	0.05789102142
953	0.05786131425
954	0.05784120747
955	0.0578394556
956	0.05781030382
957	0.05779196764
958	0.05777152669
959	0.05775065112
960	0.05773214071
961	0.05769513411
962	0.05768358281
963	0.05761460754
964	0.0575587968
965	0.05755447064
966	0.05753507282
967	0.05752201902
968	0.05750692748
969	0.05750118871
970	0.05747960775
971	0.05742584991
972	0.05740763711
973	0.05732332667
974	0.05726544463
975	0.05720223648
976	0.05715554903
977	0.05711005532
978	0.05706536255
979	0.05706315004
980	0.05702781409
981	0.05700600693
982	0.05698082901
983	0.05695273905
984	0.05694911333
985	0.05691538115
986	0.05689764265
987	0.0568810846
988	0.056874095
989	0.05685078043
990	0.05681072421
991	0.0568084475
992	0.05679906245
993	0.05677585113
994	0.05675662462
995	0.05671578193
996	0.05669896013
997	0.05668931827
998	0.05667121821
999	0.05664925738
